bath,balcony,price,total_sqft_int,bhk,price_per_sqft
2.0,2.0,46.0,1195.0,2.0,3849.3723849372386
2.0,2.0,44.0,1184.0,2.0,3716.2162162162163
2.0,2.0,135.0,3300.0,2.0,4090.909090909091
2.0,1.5843757375501535,70.0,1650.0,2.0,4242.424242424242
3.0,1.0,89.0,1320.0,2.0,6742.424242424242
3.0,2.0,165.0,1100.0,3.0,15000.0
2.0,1.0,47.5,1113.0,2.0,4267.74483378257
2.0,2.0,45.0,1020.0,2.0,4411.764705882353
2.0,1.5843757375501535,53.0,1200.0,2.0,4416.666666666667
2.0,2.0,54.89,1125.0,2.0,4879.111111111111
2.0,2.0,52.86,1200.0,2.0,4405.0
2.0,3.0,125.0,1200.0,2.0,10416.666666666666
3.0,2.0,56.0,1128.0,2.0,4964.5390070921985
2.0,1.0,53.0,1094.0,2.0,4844.606946983547
2.0,1.0,61.0,1296.0,2.0,4706.79012345679
3.0,2.0,56.0,1315.0,2.0,4258.555133079848
2.0,1.0,67.38,1500.0,2.0,4492.0
2.0,1.0,46.0,1420.0,2.0,3239.43661971831
3.0,1.0,115.0,1665.0,2.0,6906.906906906907
2.0,2.0,44.0,1150.0,2.0,3826.086956521739
2.0,1.0,145.0,1685.0,3.0,8605.341246290802
3.0,2.0,125.0,1455.0,2.0,8591.06529209622
2.0,2.0,43.0,1156.0,2.0,3719.7231833910037
3.0,3.0,110.0,2800.0,2.0,3928.5714285714284
2.0,2.0,73.0,1279.0,3.0,5707.584050039093
2.0,2.0,47.0,1260.0,2.0,3730.15873015873
3.0,1.5843757375501535,110.0,1230.0,3.0,8943.08943089431
2.0,2.0,46.0,1180.0,2.0,3898.3050847457625
2.0,2.0,44.0,1050.0,2.0,4190.476190476191
2.0,1.0,70.0,1382.0,2.0,5065.123010130246
2.0,2.0,46.0,1200.0,2.0,3833.3333333333335
2.0,1.0,78.0,1560.0,4.0,5000.0
3.0,2.0,101.0,1999.0,3.0,5052.526263131565
1.0,1.0,88.0,1075.0,2.0,8186.046511627907
2.0,2.0,96.0,1846.0,5.0,5200.4333694474535
2.0,2.0,46.0,680.0,1.0,6764.705882352941
2.0,2.0,44.0,937.0,2.0,4695.837780149413
2.0,2.0,46.0,1200.0,2.0,3833.3333333333335
3.0,2.0,105.0,1680.0,3.0,6250.0
2.0,2.0,46.0,1133.0,2.0,4060.0176522506617
2.0,2.0,60.0,1125.0,2.0,5333.333333333333
2.0,1.0,90.0,1464.0,3.0,6147.540983606557
2.0,3.0,62.0,1047.0,2.0,5921.680993314231
2.0,2.0,42.0,900.0,2.0,4666.666666666667
2.0,2.0,43.0,1025.0,2.0,4195.121951219512
3.0,1.0,90.0,1410.0,2.0,6382.978723404255
3.0,2.0,115.0,1310.0,2.0,8778.625954198473
2.0,2.0,85.0,1160.0,2.0,7327.586206896552
2.0,2.0,45.0,1250.0,2.0,3600.0
2.0,2.0,44.0,1680.0,2.0,2619.0476190476193
3.0,3.0,100.0,1320.0,2.0,7575.757575757576
2.0,2.0,47.0,1010.0,2.0,4653.465346534654
2.0,2.0,96.0,1790.0,3.0,5363.128491620112
2.0,2.0,46.0,2350.0,2.0,1957.4468085106382
2.0,2.0,46.0,1200.0,2.0,3833.3333333333335
2.0,2.0,46.0,1485.0,2.0,3097.6430976430975
3.0,2.0,85.0,1508.0,2.0,5636.604774535809
3.0,1.0,95.0,1540.0,3.0,6168.831168831169
2.0,2.0,46.0,925.0,2.0,4972.972972972973
2.0,1.0,77.0,1460.0,1.0,5273.972602739726
2.0,1.0,78.0,975.0,2.0,8000.0
2.0,1.0,67.48,2422.0,2.0,2786.127167630058
2.0,1.0,69.84,1890.0,5.0,3695.2380952380954
2.0,1.0,85.0,4800.0,2.0,1770.8333333333333
3.0,2.0,92.0,1050.0,2.0,8761.904761904761
2.0,1.0,82.0,1185.0,3.0,6919.831223628692
1.0,2.0,44.0,1125.0,2.0,3911.1111111111113
2.0,2.0,46.0,2940.0,2.0,1564.6258503401361
2.0,2.0,43.0,1500.0,2.0,2866.6666666666665
2.0,1.0,75.0,1275.0,2.0,5882.35294117647
2.0,2.0,46.0,2240.0,2.0,2053.5714285714284
3.0,2.0,84.0,1150.0,2.0,7304.347826086957
2.0,1.0,90.0,1260.0,2.0,7142.857142857143
3.0,2.0,97.0,1082.0,3.0,8964.879852125694
3.0,2.0,97.83,1400.0,2.0,6987.857142857143
2.0,2.0,46.0,1600.0,2.0,2875.0
3.0,2.0,135.0,1670.0,2.0,8083.832335329342
3.0,1.0,73.0,1404.0,2.0,5199.4301994301995
2.0,1.0,84.0,1550.0,2.0,5419.354838709677
3.0,2.0,132.0,1678.0,2.0,7866.507747318236
3.0,2.0,125.0,1837.0,2.0,6804.572672836146
2.0,1.0,87.0,1900.0,2.0,4578.9473684210525
4.0,2.0,120.0,1330.0,3.0,9022.556390977443
2.0,2.0,52.0,950.0,2.0,5473.684210526316
2.0,1.0,79.0,1690.0,2.0,4674.556213017751
3.0,2.0,77.5,1500.0,2.0,5166.666666666667
3.0,1.0,95.1,1276.0,2.0,7452.978056426332
3.0,2.0,130.0,1595.0,3.0,8150.470219435737
3.0,1.0,140.0,2010.0,3.0,6965.174129353234
2.0,1.0,88.0,1375.0,2.0,6400.0
3.0,2.0,120.0,1400.0,3.0,8571.42857142857
2.0,1.0,90.0,1200.0,3.0,7500.0
2.0,1.0,65.0,1200.0,2.0,5416.666666666667
2.0,2.0,85.0,1250.0,2.0,6800.0
2.0,1.0,74.0,1115.0,2.0,6636.77130044843
2.0,1.0,78.0,1200.0,3.0,6500.0
3.0,2.0,115.0,1720.0,2.0,6686.046511627907
2.0,1.0,77.0,900.0,2.0,8555.555555555555
3.0,1.0,320.0,3600.0,6.0,8888.888888888889
2.0,1.0,76.0,1530.0,2.0,4967.320261437909
2.0,1.0,75.0,1464.0,2.0,5122.950819672131
3.0,2.0,117.0,2200.0,2.0,5318.181818181818
2.0,1.0,79.9,1930.0,2.0,4139.896373056995
2.0,1.0,45.0,708.0,2.0,6355.932203389831
2.0,2.0,88.0,1150.0,3.0,7652.173913043478
2.0,0.0,72.76,1719.0,2.0,4232.693426410705
2.0,0.0,200.0,1003.0,2.0,19940.179461615153
1.0,1.0,16.0,1200.0,2.0,1333.3333333333333
1.0,1.0,20.0,1200.0,3.0,1666.6666666666667
2.0,2.0,123.0,1075.0,3.0,11441.860465116279
3.0,2.0,134.0,940.0,2.0,14255.31914893617
3.0,1.0,150.0,1194.0,2.0,12562.814070351758
2.0,1.0,98.0,1352.0,1.0,7248.5207100591715
2.0,2.0,55.0,1200.0,1.0,4583.333333333333
4.0,3.0,198.0,1167.0,3.0,16966.580976863752
2.0,2.0,250.0,1195.0,2.0,20920.50209205021
2.0,1.0,123.0,1200.0,2.0,10250.0
2.0,2.0,100.0,1000.0,1.0,10000.0
4.0,1.0,180.0,1600.0,4.0,11250.0
3.0,2.0,135.0,1250.0,2.0,10800.0
3.0,2.0,117.0,1175.0,3.0,9957.446808510638
3.0,2.0,90.0,915.0,2.0,9836.065573770491
4.0,3.0,198.0,1090.0,3.0,18165.1376146789
2.0,2.0,60.0,1350.0,1.0,4444.444444444444
3.0,3.0,226.0,1060.0,2.0,21320.754716981133
2.0,1.0,110.0,850.0,2.0,12941.176470588236
2.0,1.0,49.0,1146.0,1.0,4275.741710296684
2.0,1.0,100.0,1136.0,2.0,8802.81690140845
2.0,1.0,60.0,1107.0,1.0,5420.054200542006
3.0,2.0,140.0,1350.0,2.0,10370.37037037037
3.0,2.0,117.0,3200.0,5.0,3656.25
3.0,1.0,195.0,1600.0,2.0,12187.5
3.0,2.0,195.0,1680.0,3.0,11607.142857142857
3.0,2.0,113.0,1000.0,2.0,11300.0
3.0,2.0,96.0,1075.0,2.0,8930.232558139534
2.0,1.0,60.0,1510.0,1.0,3973.5099337748343
2.0,1.0,97.0,5000.0,1.0,1940.0
2.0,1.0,99.26,2750.0,6.0,3609.4545454545455
3.0,1.0,85.0,2100.0,5.0,4047.6190476190477
3.0,1.0,390.0,2500.0,3.0,15600.0
3.0,2.0,155.0,1000.0,2.0,15500.0
3.0,1.5843757375501535,219.0,1180.0,2.0,18559.322033898305
2.0,2.0,60.0,1200.0,2.0,5000.0
3.0,2.0,175.0,1600.0,3.0,10937.5
2.0,1.0,125.0,1200.0,2.0,10416.666666666666
5.0,1.5843757375501535,360.0,7000.0,5.0,5142.857142857143
3.0,3.0,260.0,1890.0,3.0,13756.613756613757
3.0,3.0,132.0,1160.0,2.0,11379.310344827587
3.0,3.0,150.0,3855.0,2.0,3891.0505836575876
2.0,2.0,75.0,1205.0,2.0,6224.066390041494
3.0,0.0,165.0,1021.0,2.0,16160.626836434867
3.0,2.0,148.0,1315.0,2.0,11254.752851711026
3.0,3.0,170.0,1105.0,3.0,15384.615384615385
4.0,2.0,198.0,1650.0,3.0,12000.0
3.0,1.0,101.0,1358.0,2.0,7437.40795287187
3.0,2.0,115.0,1600.0,2.0,7187.5
3.0,2.0,113.0,1560.0,4.0,7243.589743589743
3.0,2.0,140.0,3385.0,2.0,4135.89364844904
4.0,2.0,125.0,1531.0,3.0,8164.5983017635535
4.0,2.0,196.0,1436.0,4.0,13649.025069637883
3.0,2.0,135.0,1246.0,3.0,10834.670947030498
3.0,2.0,125.0,1460.0,3.0,8561.643835616438
3.0,2.0,125.0,1255.0,2.0,9960.1593625498
4.0,2.0,145.0,1858.0,4.0,7804.0904198062435
3.0,2.0,123.0,1280.0,2.0,9609.375
4.0,2.0,118.0,1254.0,3.0,9409.888357256777
2.0,1.5843757375501535,92.0,1170.0,3.0,7863.247863247863
3.0,1.0,104.0,1000.0,2.0,10400.0
2.0,1.0,68.0,1139.7,2.0,5966.482407651136
3.0,3.0,88.0,1110.0,3.0,7927.927927927928
2.0,0.0,66.0,1046.0,2.0,6309.751434034417
2.0,2.0,80.5,1410.0,2.0,5709.219858156029
1.0,0.0,48.0,978.0,2.0,4907.9754601227
2.0,1.0,52.0,1116.0,2.0,4659.4982078853045
2.0,1.0,57.5,1198.0,2.0,4799.66611018364
2.0,2.0,57.0,1000.0,2.0,5700.0
2.0,1.0,60.0,1255.0,2.0,4780.876494023904
2.0,2.0,48.0,1336.0,2.0,3592.814371257485
2.0,1.0,58.0,1560.0,2.0,3717.948717948718
2.0,2.0,42.12,1163.0,2.0,3621.6680997420463
2.0,1.0,54.5,1058.0,2.0,5151.2287334593575
2.0,2.0,40.6,1080.0,2.0,3759.259259259259
3.0,2.0,54.24,1150.0,3.0,4716.521739130435
2.0,1.0,55.5,1700.0,2.0,3264.705882352941
2.0,2.0,53.5,900.0,2.0,5944.444444444444
2.0,2.0,55.5,1110.0,2.0,5000.0
2.0,1.0,70.5,1165.0,2.0,6051.502145922746
2.0,1.0,69.0,1400.0,2.0,4928.571428571428
2.0,1.0,58.0,1290.0,2.0,4496.124031007752
2.0,1.0,62.0,1225.0,2.0,5061.224489795918
2.0,1.0,52.32,900.0,2.0,5813.333333333333
2.0,2.0,52.35,1160.0,2.0,4512.931034482759
3.0,2.0,80.0,2400.0,2.0,3333.3333333333335
2.0,3.0,113.0,1875.0,3.0,6026.666666666667
2.0,1.0,53.57,1500.0,2.0,3571.3333333333335
2.0,2.0,56.5,883.0,2.0,6398.640996602491
2.0,1.0,60.0,1000.0,2.0,6000.0
2.0,1.0,135.0,1400.0,2.0,9642.857142857143
2.0,1.0,115.0,1350.0,1.0,8518.518518518518
3.0,2.0,135.0,1210.0,2.0,11157.02479338843
3.0,2.0,140.0,1240.0,2.0,11290.322580645161
2.0,2.0,61.58,1295.0,2.0,4755.212355212355
2.0,0.0,63.77,1500.0,2.0,4251.333333333333
2.0,2.0,62.0,1225.0,2.0,5061.224489795918
3.0,1.0,159.0,1500.0,3.0,10600.0
3.0,1.0,109.0,1175.0,3.0,9276.595744680852
2.0,1.0,60.0,1255.0,2.0,4780.876494023904
2.0,1.0,42.6,920.0,2.0,4630.434782608696
2.0,2.0,83.73,1098.0,2.0,7625.68306010929
2.0,1.0,87.0,1188.0,2.0,7323.232323232323
3.0,1.0,139.0,1331.0,3.0,10443.27573253193
3.0,2.0,102.0,1460.0,3.0,6986.301369863014
3.0,1.5843757375501535,99.27,904.0,2.0,10981.194690265487
2.0,1.0,83.09,1243.0,3.0,6684.633950120676
3.0,2.0,174.0,3640.0,2.0,4780.219780219781
3.0,3.0,93.94,920.0,2.0,10210.869565217392
3.0,3.0,123.0,1140.0,3.0,10789.473684210527
2.0,1.0,94.5,1689.28,2.0,5594.099261223717
3.0,1.0,86.56,1915.0,2.0,4520.104438642297
2.0,3.0,97.0,1075.0,3.0,9023.255813953489
3.0,1.0,109.0,3815.0,2.0,2857.1428571428573
2.0,1.0,69.61,1207.0,2.0,5767.191383595692
3.0,2.0,102.0,2700.0,2.0,3777.777777777778
2.0,1.0,30.27,1404.0,2.0,2155.982905982906
3.0,1.0,118.0,1240.0,2.0,9516.129032258064
2.0,1.0,59.45,1010.0,2.0,5886.138613861386
3.0,1.0,125.0,1410.0,2.0,8865.248226950354
2.0,2.0,104.0,1460.0,3.0,7123.287671232877
2.0,1.0,75.76,1165.0,2.0,6503.004291845495
3.0,2.0,95.0,1390.0,3.0,6834.53237410072
3.0,1.0,133.0,1330.0,2.0,10000.0
2.0,2.0,89.0,1403.0,2.0,6343.549536707056
3.0,1.0,110.0,1660.0,2.0,6626.506024096386
2.0,1.0,87.0,1200.0,2.0,7250.0
2.0,1.0,74.0,1170.0,2.0,6324.786324786325
2.0,1.0,95.0,1711.0,2.0,5552.308591466978
2.0,1.0,88.0,1080.0,3.0,8148.148148148148
2.0,1.0,66.0,1185.0,2.0,5569.620253164557
2.0,2.0,50.0,1305.0,2.0,3831.417624521073
3.0,2.0,168.0,1650.0,3.0,10181.818181818182
3.0,2.0,120.0,1500.0,2.0,8000.0
2.0,1.0,69.6,1728.0,2.0,4027.7777777777774
2.0,1.0,54.92,1200.0,1.0,4576.666666666667
2.0,3.0,80.0,2400.0,2.0,3333.3333333333335
2.0,0.0,45.0,1800.0,2.0,2500.0
2.0,1.0,87.0,1133.0,3.0,7678.729037952339
2.0,1.0,56.0,1394.0,2.0,4017.2166427546626
3.0,1.0,116.0,1865.0,3.0,6219.839142091153
3.0,1.5843757375501535,120.0,1110.0,2.0,10810.81081081081
2.0,1.0,83.0,1145.0,1.0,7248.908296943231
2.0,1.0,110.0,1184.0,2.0,9290.54054054054
2.0,2.0,59.0,825.0,2.0,7151.515151515152
3.0,2.0,129.0,1680.0,4.0,7678.571428571428
3.0,1.0,134.0,3092.0,2.0,4333.764553686934
3.0,2.0,105.0,2400.0,2.0,4375.0
3.0,3.0,138.0,1935.0,2.0,7131.782945736434
3.0,1.5843757375501535,103.0,1436.0,2.0,7172.701949860724
3.0,2.0,79.0,1133.0,2.0,6972.639011473963
2.0,1.0,89.56,1185.0,2.0,7557.805907172996
2.0,1.0,50.74,1500.0,2.0,3382.6666666666665
2.0,1.0,83.73,1685.0,2.0,4969.139465875371
2.0,1.0,77.0,1070.0,3.0,7196.261682242991
2.0,1.0,80.0,1025.0,2.0,7804.878048780488
2.0,1.0,43.4,960.0,2.0,4520.833333333333
2.0,1.0,55.0,1396.0,2.0,3939.8280802292265
2.0,2.0,56.0,1806.0,2.0,3100.7751937984494
3.0,1.0,110.0,1500.0,2.0,7333.333333333333
3.0,3.0,78.0,1210.0,3.0,6446.280991735537
2.0,1.0,52.0,1015.0,2.0,5123.152709359606
3.0,1.0,131.0,1200.0,2.0,10916.666666666666
3.0,1.0,110.0,1093.0,2.0,10064.043915827997
2.0,0.0,27.0,1600.0,2.0,1687.5
3.0,2.0,65.0,2400.0,2.0,2708.3333333333335
2.0,1.0,50.0,2100.0,3.0,2380.9523809523807
4.0,1.0,180.0,1254.0,3.0,14354.066985645934
2.0,1.0,92.0,1200.0,2.0,7666.666666666667
3.0,2.0,95.0,2247.0,3.0,4227.859368046284
2.0,0.0,42.0,1188.0,2.0,3535.3535353535353
2.0,2.0,49.0,1322.0,3.0,3706.505295007564
2.0,1.0,45.0,1510.0,3.0,2980.1324503311257
2.0,1.0,39.0,1309.0,2.0,2979.373567608862
2.0,2.0,67.0,1090.0,2.0,6146.788990825688
2.0,2.0,95.0,1250.0,2.0,7600.0
2.0,2.0,94.42,1208.0,3.0,7816.225165562914
3.0,1.0,68.75,1075.0,2.0,6395.3488372093025
3.0,2.0,110.0,1330.0,2.0,8270.676691729323
3.0,3.0,89.55,1009.0,2.0,8875.123885034687
3.0,1.0,98.32,1300.0,2.0,7563.076923076923
3.0,2.0,65.0,1156.0,2.0,5622.837370242214
3.0,2.0,66.39,1200.0,2.0,5532.5
2.0,1.0,60.87,1205.0,2.0,5051.452282157677
2.0,2.0,50.0,600.0,1.0,8333.333333333334
2.0,1.0,78.0,1139.0,2.0,6848.11237928007
2.0,0.0,71.74,1850.0,2.0,3877.8378378378375
3.0,2.0,83.09,1084.0,3.0,7665.129151291513
2.0,0.0,53.0,940.0,2.0,5638.297872340426
2.0,3.0,114.0,1250.0,3.0,9120.0
2.0,1.0,69.0,1645.0,2.0,4194.52887537994
2.0,2.0,110.0,2658.0,2.0,4138.449962377727
3.0,3.0,110.0,1235.0,2.0,8906.882591093117
2.0,1.0,89.0,1275.0,3.0,6980.392156862745
2.0,1.0,75.0,1102.0,2.0,6805.807622504537
2.0,1.0,71.03,1917.0,2.0,3705.2686489306207
2.0,1.0,75.0,1350.0,2.0,5555.555555555556
2.0,3.0,65.0,1480.0,2.0,4391.891891891892
3.0,2.0,129.0,1903.0,3.0,6778.770362585392
3.0,2.0,131.0,1310.0,2.0,10000.0
2.0,1.0,68.5,1305.0,1.0,5249.0421455938695
2.0,2.0,48.0,1410.0,2.0,3404.255319148936
2.0,2.0,69.45,1550.0,2.0,4480.645161290323
3.0,1.0,81.55,1160.0,3.0,7030.172413793103
2.0,2.0,100.0,1100.0,2.0,9090.90909090909
3.0,2.0,70.0,1243.0,2.0,5631.536604987932
2.0,1.0,45.0,2135.0,2.0,2107.728337236534
3.0,2.0,128.0,1447.0,3.0,8845.88804422944
3.0,2.0,140.0,1252.0,2.0,11182.108626198084
3.0,1.0,110.0,2400.0,2.0,4583.333333333333
3.0,2.0,79.0,1451.0,2.0,5444.521019986217
1.0,1.0,40.0,1075.0,3.0,3720.9302325581393
3.0,2.0,88.0,975.0,2.0,9025.641025641025
2.0,1.0,45.0,1220.0,2.0,3688.5245901639346
2.0,1.0,75.0,1745.0,2.0,4297.994269340974
2.0,1.0,64.0,1300.0,3.0,4923.076923076923
2.0,1.0,37.0,1755.0,1.0,2108.262108262108
2.0,1.0,38.19,1125.0,2.0,3394.6666666666665
3.0,2.0,65.0,1110.0,3.0,5855.855855855856
2.0,2.0,75.0,1610.0,2.0,4658.385093167702
2.0,1.0,41.21,1200.0,2.0,3434.1666666666665
3.0,3.0,80.0,3435.0,2.0,2328.9665211062593
2.0,1.0,46.0,1180.0,1.0,3898.3050847457625
2.0,2.0,37.49,1780.0,2.0,2106.179775280899
2.0,3.0,50.0,1056.0,3.0,4734.848484848485
2.0,1.0,37.49,1360.0,2.0,2756.6176470588234
2.0,1.0,42.28,1810.0,2.0,2335.9116022099447
2.0,2.0,38.1,2100.0,2.0,1814.2857142857142
2.0,2.0,52.0,1200.0,2.0,4333.333333333333
2.0,1.0,46.0,1200.0,2.0,3833.3333333333335
3.0,3.0,63.0,1354.0,3.0,4652.88035450517
3.0,2.0,55.0,1250.0,2.0,4400.0
2.0,2.0,46.0,1611.0,2.0,2855.369335816263
2.0,2.0,58.0,1843.0,2.0,3147.0428648941943
2.0,3.0,38.0,1205.0,2.0,3153.526970954357
2.0,2.0,48.0,2275.0,2.0,2109.8901098901097
2.0,2.0,51.5,1260.0,2.0,4087.3015873015875
2.0,1.0,45.0,1412.0,1.0,3186.9688385269124
2.0,2.0,47.0,1567.2,2.0,2998.9790709545687
2.0,1.0,50.0,1214.0,2.0,4118.616144975288
2.0,1.0,52.0,1330.0,3.0,3909.7744360902257
2.0,1.0,78.0,1600.0,3.0,4875.0
1.0,2.0,46.0,1305.0,2.0,3524.904214559387
2.0,2.0,50.0,1200.0,2.0,4166.666666666667
2.0,1.0,77.0,1200.0,2.0,6416.666666666667
2.0,1.0,52.0,1306.0,2.0,3981.623277182236
2.0,1.0,53.0,3960.0,2.0,1338.3838383838383
2.0,1.0,42.3,2720.0,1.0,1555.1470588235295
3.0,2.0,85.0,1100.0,3.0,7727.272727272727
2.0,1.0,56.0,1795.0,1.0,3119.777158774373
2.0,2.0,69.0,1800.0,2.0,3833.3333333333335
3.0,0.0,73.595,2700.0,2.0,2725.740740740741
2.0,1.0,35.27,840.0,2.0,4198.809523809525
2.0,1.0,49.35,800.0,2.0,6168.75
2.0,1.0,50.8,1450.0,2.0,3503.448275862069
3.0,2.0,75.0,4100.0,2.0,1829.2682926829268
2.0,0.0,58.0,1050.0,2.0,5523.809523809524
2.0,3.0,68.0,952.0,2.0,7142.857142857143
3.0,2.0,58.0,1200.0,3.0,4833.333333333333
2.0,0.0,38.665,1420.0,2.0,2722.887323943662
2.0,1.5843757375501535,40.0,1500.0,2.0,2666.6666666666665
2.0,2.0,37.15,1000.0,2.0,3715.0
2.0,1.0,69.25,1200.0,3.0,5770.833333333333
2.0,1.0,60.0,984.0,2.0,6097.5609756097565
2.0,0.0,75.0,1085.0,3.0,6912.442396313364
3.0,1.0,177.0,3170.0,6.0,5583.596214511041
2.0,2.0,65.0,1200.0,2.0,5416.666666666667
2.0,2.0,65.0,1075.0,2.0,6046.511627906977
3.0,0.0,68.0,1296.0,2.0,5246.913580246914
2.0,1.0,53.7,940.0,2.0,5712.765957446809
2.0,0.0,56.0,2425.0,2.0,2309.278350515464
2.0,1.0,55.0,1525.0,1.0,3606.55737704918
2.0,2.0,67.0,1251.0,3.0,5355.715427657874
2.0,2.0,45.75,1075.0,2.0,4255.813953488372
2.0,3.0,69.0,1200.0,3.0,5750.0
2.0,1.0,55.15,1200.0,3.0,4595.833333333333
2.0,1.0,31.89,1512.0,2.0,2109.126984126984
2.0,2.0,37.1,1464.0,2.0,2534.153005464481
3.0,1.0,115.0,2422.0,2.0,4748.142031379026
3.0,2.0,72.5,2160.0,2.0,3356.4814814814813
2.0,1.0,31.9,1200.0,2.0,2658.3333333333335
2.0,2.0,48.5,1350.0,2.0,3592.5925925925926
3.0,1.0,69.84,1065.0,3.0,6557.7464788732395
2.0,1.0,86.12,1295.0,3.0,6650.19305019305
2.0,1.0,52.0,1155.0,3.0,4502.164502164502
2.0,1.0,104.0,2300.0,2.0,4521.739130434783
2.0,3.0,85.0,1150.0,2.0,7391.304347826087
3.0,1.0,70.0,1665.0,3.0,4204.204204204204
2.0,1.0,68.59,1335.0,2.0,5137.827715355806
2.0,1.0,62.0,1200.0,2.0,5166.666666666667
3.0,2.0,103.0,1510.0,3.0,6821.192052980133
3.0,2.0,81.99,1113.0,3.0,7366.576819407007
2.0,1.0,64.79,1250.0,3.0,5183.200000000001
2.0,1.0,32.37,700.0,2.0,4624.285714285714
2.0,1.0,77.61,1075.0,3.0,7219.53488372093
2.0,2.0,65.0,1392.0,2.0,4669.540229885058
2.0,1.0,55.15,1225.0,2.0,4502.040816326531
2.0,1.0,32.67,1740.0,2.0,1877.5862068965516
2.0,2.0,84.22,2045.0,3.0,4118.337408312958
3.0,0.0,64.05,1027.0,2.0,6236.611489776047
2.0,1.0,32.79,1105.0,2.0,2967.420814479638
1.0,1.0,43.08,2087.01,2.0,2064.1971049491854
4.0,1.0,203.0,2495.0,3.0,8136.272545090181
3.0,1.0,330.0,1554.0,3.0,21235.521235521235
4.0,2.0,120.0,1200.0,3.0,10000.0
3.0,2.0,175.0,1370.0,2.0,12773.722627737227
5.0,1.5843757375501535,250.0,1665.0,4.0,15015.015015015015
4.0,1.5843757375501535,153.0,1500.0,3.0,10200.0
2.0,3.0,100.0,1340.0,2.0,7462.686567164179
3.0,2.0,245.0,1566.0,4.0,15644.955300127715
3.0,3.0,79.8,1210.0,2.0,6595.0413223140495
2.0,1.0,100.0,1706.0,2.0,5861.664712778429
4.0,2.0,300.0,1550.0,3.0,19354.83870967742
2.0,0.0,65.0,900.0,2.0,7222.222222222223
3.0,2.0,64.62,1200.0,2.0,5385.0
1.0,0.0,90.0,1430.0,3.0,6293.706293706294
1.0,1.0,29.0,1640.0,3.0,1768.2926829268292
3.0,2.0,50.0,1230.0,2.0,4065.040650406504
3.0,3.0,60.0,1156.0,2.0,5190.311418685121
2.0,3.0,45.0,2372.0,4.0,1897.133220910624
3.0,2.0,29.0,861.0,2.0,3368.176538908246
3.0,2.0,57.0,700.0,2.0,8142.857142857143
2.0,1.5843757375501535,38.0,1200.0,2.0,3166.6666666666665
2.0,2.0,33.6,2273.0,1.0,1478.2226132864057
3.0,3.0,50.0,1804.0,2.0,2771.6186252771618
2.0,3.0,31.5,1650.0,2.0,1909.090909090909
2.0,2.0,63.0,1100.0,3.0,5727.272727272727
2.0,2.0,28.5,1450.0,4.0,1965.5172413793102
2.0,3.0,33.75,1650.0,2.0,2045.4545454545455
2.0,2.0,60.0,1342.0,2.0,4470.938897168406
2.0,1.0,105.0,910.0,2.0,11538.461538461539
2.0,2.0,125.0,1365.0,3.0,9157.509157509157
2.0,2.0,135.0,1545.0,2.0,8737.864077669903
2.0,3.0,85.0,1205.0,3.0,7053.941908713693
3.0,1.0,130.0,1200.0,3.0,10833.333333333334
2.0,2.0,106.0,1115.0,3.0,9506.726457399103
2.0,2.0,33.7,1200.0,2.0,2808.333333333334
2.0,2.0,126.0,1125.0,1.0,11200.0
3.0,2.0,103.0,1255.0,3.0,8207.171314741036
3.0,3.0,38.36,1245.0,2.0,3081.124497991968
2.0,2.0,65.0,1300.0,2.0,5000.0
3.0,2.0,103.0,1350.0,2.0,7629.62962962963
3.0,3.0,180.0,1976.0,2.0,9109.311740890687
2.0,2.0,50.0,1441.0,2.0,3469.8126301179736
2.0,2.0,106.0,1100.0,1.0,9636.363636363636
2.0,1.0,93.0,960.0,1.0,9687.5
3.0,1.0,57.0,1470.0,2.0,3877.5510204081634
2.0,1.0,50.0,1904.0,2.0,2626.0504201680674
3.0,2.0,78.0,1750.0,4.0,4457.142857142857
3.0,2.0,100.0,1500.0,2.0,6666.666666666667
2.0,2.0,71.5,884.0,2.0,8088.235294117647
1.0,2.0,50.0,600.0,1.0,8333.333333333334
2.0,1.0,48.0,1220.0,2.0,3934.4262295081967
2.0,2.0,80.0,4500.0,2.0,1777.7777777777778
3.0,1.0,135.0,1800.0,3.0,7500.0
2.0,2.0,55.0,2830.0,1.0,1943.4628975265018
2.0,2.0,74.0,1513.0,2.0,4890.945142101785
2.0,1.5843757375501535,45.0,1150.0,2.0,3913.0434782608695
2.0,3.0,66.0,2400.0,2.0,2750.0
2.0,1.0,65.0,1200.0,2.0,5416.666666666667
2.0,1.0,50.0,1194.0,2.0,4187.604690117253
3.0,3.0,72.0,1965.0,2.0,3664.1221374045804
2.0,0.0,75.0,1230.0,3.0,6097.5609756097565
2.0,2.0,90.0,1599.0,4.0,5628.517823639775
2.0,1.0,45.0,2425.0,1.0,1855.6701030927834
2.0,2.0,59.0,1356.0,2.0,4351.032448377581
5.0,3.0,318.0,2900.0,5.0,10965.51724137931
2.0,2.0,38.0,1000.0,2.0,3800.0
2.0,0.0,90.0,2400.0,2.0,3750.0
2.0,0.0,60.48,1220.0,3.0,4957.377049180328
2.0,1.0,76.0,1025.0,1.0,7414.634146341464
2.0,3.0,45.0,1370.0,2.0,3284.6715328467153
2.0,2.0,125.0,1410.0,2.0,8865.248226950354
2.0,1.0,35.23,1500.0,3.0,2348.6666666666665
2.0,1.0,31.48,1626.0,4.0,1936.0393603936038
2.0,1.0,37.83,1200.0,2.0,3152.5
